Indexing.cache.totalCacheEvicted,1757630658223000000,1757630718225000000,73281
Indexes.entries.lookupDurationMaxMs,1757630658223000000,1757630718225000000,0.0
Indexes.allKeys.lookupDuration90PMs,1757630658223000000,1757630718225000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1757630658223000000,1757630718225000000,0.0
Indexing.writer_3.totalTimeSpentWritingMs,1757630658223000000,1757630718225000000,0
Indexes.stubs.lookups,1757630658223000000,1757630718225000000,240
Indexes.stubs.lookupDuration90PMs,1757630658223000000,1757630718225000000,0.0
Indexes.entries.lookups,1757630658223000000,1757630718225000000,129
Indexing.totalTimeIndexersSleptMs,1757630658223000000,1757630718225000000,0
Indexes.stubs.lookupDurationMaxMs,1757630658223000000,1757630718225000000,0.0
Indexing.cache.totalCacheAccesses,1757630658223000000,1757630718225000000,97335
Indexes.allKeys.lookups,1757630658223000000,1757630718225000000,18
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1757630658223000000,1757630718225000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1757630658223000000,1757630718225000000,0
jps.reload.project.entities.ms,1757630658223000000,1757630718225000000,0
jps.facet.change.listener.process.change.events.ms,1757630658223000000,1757630718225000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1757630658223000000,1757630718225000000,0
workspaceModel.sync.entities.ms,1757630658223000000,1757630718225000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1757630658223000000,1757630718225000000,0
workspaceModel.global.apply.state.to.project.ms,1757630658223000000,1757630718225000000,0
jps.load.project.to.empty.storage.ms,1757630658223000000,1757630718225000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1757630658223000000,1757630718225000000,0
jps.library.entities.serializer.save.entities.ms,1757630658223000000,1757630718225000000,0
jps.save.changed.project.entities.ms,1757630658223000000,1757630718225000000,4
jps.global.handle.before.change.events.ms,1757630658223000000,1757630718225000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1757630658223000000,1757630718225000000,0
jps.global.handle.changed.events.ms,1757630658223000000,1757630718225000000,0
jps.modifiable.module.model.bridge.load.module.ms,1757630658223000000,1757630718225000000,0
jps.global.initialize.library.bridges.after.loading.ms,1757630658223000000,1757630718225000000,0
jps.storage.jps.conf.reader.load.component.ms,1757630658223000000,1757630718225000000,0
jps.facet.change.listener.before.change.events.ms,1757630658223000000,1757630718225000000,0
workspaceModel.moduleBridge.update.option.ms,1757630658223000000,1757630718225000000,0
jps.modifiable.module.model.bridge.disposing.ms,1757630658223000000,1757630718225000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1757630658223000000,1757630718225000000,0
jps.module.iml.entities.serializer.load.entities.ms,1757630658223000000,1757630718225000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1757630658223000000,1757630718225000000,0
workspaceModel.mutableEntityStorage.instances.count,1757630658223000000,1757630718225000000,0
jps.library.entities.serializer.load.entities.ms,1757630658223000000,1757630718225000000,0
jps.app.storage.content.reader.load.component.ms,1757630658223000000,1757630718225000000,0
jps.global.get.library.ms,1757630658223000000,1757630718225000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1757630658223000000,1757630718225000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1757630658223000000,1757630718225000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1757630658223000000,1757630718225000000,0
jps.artifact.entities.serializer.save.entities.ms,1757630658223000000,1757630718225000000,0
workspaceModel.load.cache.from.file.ms,1757630658223000000,1757630718225000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1757630658223000000,1757630718225000000,0
jps.app.storage.content.writer.save.component.ms,1757630658223000000,1757630718225000000,8
workspaceModel.global.apply.state.to.project.builder.ms,1757630658223000000,1757630718225000000,0
jps.module.iml.entities.serializer.save.entities.ms,1757630658223000000,1757630718225000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1757630658223000000,1757630718225000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1757630658223000000,1757630718225000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1757630658223000000,1757630718225000000,0
workspaceModel.mutableEntityStorage.entities.ms,1757630658223000000,1757630718225000000,0
workspaceModel.do.save.caches.ms,1757630658223000000,1757630718225000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1757630658223000000,1757630718225000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1757630658223000000,1757630718225000000,0
workspaceModel.load.cache.metadata.from.file.ms,1757630658223000000,1757630718225000000,0
jps.global.get.library.by.name.ms,1757630658223000000,1757630718225000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1757630658223000000,1757630718225000000,0
jps.modifiable.module.model.bridge.new.module.ms,1757630658223000000,1757630718225000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1757630658223000000,1757630718225000000,0
jps.facet.change.listener.init.bridge.ms,1757630658223000000,1757630718225000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1757630658223000000,1757630718225000000,0
jps.project.serializers.save.ms,1757630658223000000,1757630718225000000,4
jps.global.get.libraries.ms,1757630658223000000,1757630718225000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1757630658223000000,1757630718225000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1757630658223000000,1757630718225000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1757630658223000000,1757630718225000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1757630658223000000,1757630718225000000,0
workspaceModel.global.updates.count,1757630658223000000,1757630718225000000,0
workspaceModel.save.cache.to.file.ms,1757630658223000000,1757630718225000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1757630658223000000,1757630718225000000,0
jps.global.initialize.library.bridges.ms,1757630658223000000,1757630718225000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1757630658223000000,1757630718225000000,0
jps.save.global.entities.ms,1757630658223000000,1757630718225000000,24
jps.modifiable.module.model.bridge.renaming.ms,1757630658223000000,1757630718225000000,0
jps.artifact.entities.serializer.load.entities.ms,1757630658223000000,1757630718225000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1757630658223000000,1757630718225000000,0
jps.apply.loaded.storage.ms,1757630658223000000,1757630718225000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1757630658223000000,1757630718225000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1757630658223000000,1757630718225000000,0
workspaceModel.global.updates.ms,1757630658223000000,1757630718225000000,0
jps.project.serializers.load.ms,1757630658223000000,1757630718225000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1757630658223000000,1757630718225000000,0
workspaceModel.moduleBridge.before.changed.ms,1757630658223000000,1757630718225000000,0
jps.load.initial.state.ms,1757630658223000000,1757630718225000000,0
workspaceModel.orphan.listener.update.ms,1757630658223000000,1757630718225000000,0
cacheStateStorage.get.duration,1757630658223000000,1757630718225000000,0
